locationName,centerType,address1,address2,city,state,zip,phoneNumber,phoneExtension,websiteUrl,latitude,longitude
MEMORIAL HOSPITAL SHILOH BJC HEALTHCARE,hospital-based,1414 Cross St,,Shiloh,Illinois,62269,618-607-1000,,https://www.bjcmedicalgroup.org/Find-a-Location/BJC-Medical-Group-Convenient-Care-at-Shiloh?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=gmb,38.573534,-89.902815
Cancer Care Center of O'Fallon,hospital-based,321 Regency Park,,O'Fallon,Illinois,62269,,,https://cancercarespecialists.org/centers-clinics/cancer-care-center-of-ofallon/,38.582681,-89.935279
SSM Health Saint Louis University Hospital,hospital-based,1201 S. Grand Blvd,,St. Louis,Missouri,63104,314-257-8000,,https://www.ssmhealth.com/imaging,38.623953,-90.237715
SSM_SLUH,hospital-based,1212 S Spring Ave,,St. Louis,Missouri,63110,,,,38.62461,-90.241125
SSM Health - St. Mary's Hospital,hospital-based,6400 Clayton Rd,,Saint Louis,Missouri,63117,314-768-2500,,,38.633307,-90.309467
Ascension Medical Group - St. Vincent - Evansville,hospital-based,901 St Marys Dr,#300,Evansville,Indiana,47714,,,https://healthcare.ascension.org/locations/indiana/ineva/evansville-ascension-medical-group-st-vincent-evansville-heart-care?utm_campaign=gmb&utm_medi,37.96496,-87.504726
Deaconess Radiology Express,hospital-based,4087 Gateway Blvd,MOB 4,Newburgh,Indiana,47630,812-858-8863,,https://www.deaconess.com/Services/Imaging-Radiology/Locations,37.975473,-87.446974
UofL Health - Brown Cancer Center - Bluegrass,hospital-based,1460 Bluegrass Ave,,Louisville,Kentucky,40215,502-361-8496,,https://uoflhealth.org/locations/uofl-health-brown-cancer-center-bluegrass/,38.178976,-85.789128
University of Louisville Health,hospital-based,529 S. Jackson St.,,Louisville,Kentucky,40202,502-562-4673,,https://uoflbrowncancercenter.org/,38.248949,-85.74416
Baptist Health Louisville PET/CT,hospital-based,4003 Kresge Way,Suite 120,Louisville,Kentucky,40207,502-412-2725,,https://www.baptisthealth.com/louisville/services/primary-care/locations?utm_source=g-local&utm_medium=organic&utm_content=org-local-primary&utm_campa,38.239528,-85.640035
BAPTIST HEALTH LEXINGTON,hospital-based,100 Southland Dr,,Lexington,Kentucky,40503,859-260-5489,,https://www.baptisthealth.com/lexington/services/imaging-diagnostics/radiology-locations?utm_source=g-local&utm_medium=organic&utm_content=org-local-diagnostic&utm_campaign=lex-local-listing,38.011198,-84.517549
VA Medical Center - Lexington,hospital-based,1101 Veterans Dr,,Lexington,Kentucky,40502,,,https://www.va.gov/lexington-health-care/,38.029737,-84.506652
UNIVERSITY OF KENTUCKY - PET/CT,hospital-based,800 Rose St,PAV H Ground Floor C33,Lexington,Kentucky,40508,,,,38.0312,-84.507265
Centura Littleton Adventist Hospital,hospital-based,7700 S Broadway,,Littleton,Colorado,80122,303 730-8900,,https://www.centura.org/location/littleton-adventist-hospital?utm_source=yext&utm_medium=organic&utm_campaign=location&utm_term=LITTLETON_ADVENTIST_HO,39.576329,-104.986165
CHI Health Good Samaritan,hospital-based,10 East 31 Street,,Keasrney,Nebraska,68847,308 865-7100,,https://www.chihealth.com/good-samaritan.html?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHIHealth&utm_term=CHIHealthGoodSamaritan&y_sour,40.707396,-99.081819
Ascension Via Christi Imaging in Manhattan,hospital-based,1133 College Ave,#110,Manhattan,Kansas,66502,,,https://healthcare.ascension.org/locations/kansas/kswic/manhattan-ascension-via-christi-imaging-in-manhattan?utm_campaign=gmb&utm_medium=organic&utm_s,39.191709,-96.598987
VA Eastern Kansas Health Care System,hospital-based,2200 SW Gage Blvd,,Topeka,Kansas,66622,,,https://www.va.gov/eastern-kansas-health-care/,39.026304,-95.72295
Stormont Vail Health Cotton O'Neil Cancer Center,hospital-based,1414 SW 8th Ave,,Topeka,Kansas,66606,,,https://www.stormontvail.org/location/cotton-oneil-cancer-center/,39.054596,-95.693401
The University of Kansas Health System St. Francis,hospital-based,1700 SW 7th St,,Topeka,Kansas,66606,,,https://kutopeka.com/,39.056556,-95.69591
Olathe Medical Center,hospital-based,20333 W 151st St,,Olathe,Kansas,66061,,,https://www.olathehealth.org/locations/olathe-medical-center/,38.852049,-94.822947
Saint Luke's South Hospital,hospital-based,12300 Metcalf Ave,,Overland Park,Kansas,66213,,,https://www.saintlukeskc.org/locations/saint-lukes-south-hospital?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,38.903832,-94.669228
Saint Luke's East Hospital,hospital-based,100 NE Saint Luke's Blvd,,Lee Summit,Missouri,64086,,,https://www.saintlukeskc.org/locations/saint-lukes-east-hospital,38.927944,-94.397211
RESEARCH MEDICAL CENTER,hospital-based,2316  East Meyer Blvd,,Kansas City,Missouri,64132,816-276-4067,,https://hcamidwest.com/locations/research-medical-center/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,39.008586,-94.558453
"SAINT LUKE'S HOSPITAL , KANSAS CITY",hospital-based,4401 Wornall Rd,,Kansas City,Missouri,64111,816-932-2000,,https://www.saintlukeskc.org/locations/saint-lukes-hospital-kansas-city,39.047725,-94.590852
Centerpoint Medical Center,hospital-based,3889 SOUTH JACKSON DR,,Independence,Missouri,64057,816 698-8290,,,39.048294,-94.351616
Missouri Cancer Associates,hospital-based,"1705 East Broadway,",Suite 100,Columbia,Missouri,65201,,,https://missouricancer.com/locations/columbia/?utm_source=GMBSocialClimb&utm_medium=MissouriCancerAssociates,38.950411,-92.31315
SSM Health St. Joseph Hospital - Lake Saint Louis,hospital-based,"100 Medical Plaza, Lake",,St. Louis,Missouri,63367,636-498-7949,,https://www.ssmhealth.com/locations/st-joseph-hospital-lake-saint-louis?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjMy,38.802821,-90.775751
SSM Health - St. Joseph Hospital Lake St. Louis,hospital-based,400 Medical Plaza,,Lake St. Louis,Missouri,63367,314-768-2510,,https://www.ssmhealth.com/locations/st-joseph-hospital-lake-saint-louis,38.80274,-90.773431
SSM Health - St. Joseph Hospital St. Charles,hospital-based,1475 Kisker Rd,,St. Charles,Missouri,63301,314-768-2510,,https://www.ssmhealth.com/locations/st-joseph-hospital-st-charles,38.738971,-90.621215
BARNES JEWISH HOSPITAL CENTER FOR ADVANCED IMAGING,hospital-based,4921 Parkview Place,2nd Floor Nuc Med,St Louis,Missouri,63110,314-801-4036,,https://www.barnesjewish.org/Medical-Services/Radiology,38.635666,-90.264412
VA MEDICAL CENTER ST LOUIS JOHN COCHRAN DIV,hospital-based,915 N  Grand Blvd,,St Louis,Missouri,63106,314-289-7925,,https://www.stlouis.va.gov/,38.642236,-90.230533
Anderson Hospital,hospital-based,6800 IL-162,,Maryville,Illinois,62062,,,https://www.andersonhospital.org/,38.736847,-89.946226
Crossroads Cancer Center,stand-alone imaging center,905 Medical Park Dr,,Effingham,Illinois,62401,,,https://cancercarespecialists.org/centers-clinics/crossroads-cancer-center/,39.130404,-88.554794
Baptist Health Floyd Cancer Center,hospital-based,2210 Green Valley Rd,,New Albany,Indiana,47150,,,https://www.baptisthealth.com/floyd/services/cancer-care/?utm_source=g-local&utm_medium=organic&utm_content=org-local&utm_campaign=flo-local-listing,38.306002,-85.835746
Priority Radiology,stand-alone imaging center,807 Northgate Blvd,,New Albany,Indiana,47150,812-949-0807,,https://priorityradiology.com/,38.332739,-85.815583
Robley Rex VA Medical Center,hospital-based,800 Zorn Ave,,Louisville,Kentucky,40206,502-287-5152,,https://www.va.gov/louisville-health-care/,38.270307,-85.696992
Elizabeth Healthcare ? Edgewood Radiology,hospital-based,1 Medical Village Dr,,Edgewood,Kentucky,41017,859-301-2682,,https://www.stelizabeth.com/location/details/st-elizabeth-edgewood,39.013471,-84.563001
Cabell-Huntington Hospital,hospital-based,1340 Hal Greer Boulevard,,Huntington,West Virginia,25701,304 526-2000,,https://cabellhuntington.org/,38.4095335,-82.4270298
University of Cincinnati Medical Center,hospital-based,234 Goodman St,,Cincinnati,Ohio,45229,,,https://www.uchealth.com/university-of-cincinnati-medical-center/,39.137423,-84.503239
Cincinnati VA Hospital,hospital-based,3200 Vine St,,Cincinnati,Ohio,45220,513 861-3100,,,39.139524,-84.508209
CAMC Imaging Center - Kanawha City,hospital-based,3416 MacCorkle Ave,,Charleston,West Virginia,25304,,,https://www.camc.org/locations/camc-imaging-center-kanawha-city,38.32872,-81.599153
Beckley VA Medical Center,hospital-based,200 Veterans Ave,,Beckley,West Virginia,35801,304 255-2121,,,37.764591,-81.193502
UCHealth Anschutz Outpatient Pavilion - Anschutz M,hospital-based,1635 Aurora Ct  OP 1406,,Aurora,Colorado,80045,720 848-0000,,,39.742118,-104.840177
Mary Lanning Healthcare,hospital-based,715 N St Joseph Ave,,Hasting,Nebraska,68901,,,,40.590213,-98.387896
"Grand Island Imaging Center, LLC",stand-alone imaging center,3610 Richmond Cir,,Grand Island,Nebraska,68803,308 398-9282,,https://www.giimagingcenter.com/,40.922911,-98.386988
The University of Kansas Cancer Center,hospital-based,3901 Rainbow Blvd,,Kansas City,Kansas,66103,,,https://www.kuhealthpartners.org/,39.054989,-94.611409
Kansas City VA Medical Center,hospital-based,4801 Linwood Blvd,,Kansas City,Missouri,64128,,,https://www.va.gov/kansas-city-health-care/,39.063621,-94.526709
North Kansas City Hospital,hospital-based,2800 Clay Edwards Dr,,North Kansas City,Missouri,64116,,,https://www.nkch.org/location/north-kansas-city-hospital,39.150848,-94.550602
Saint Luke's North Hospital-Barry Road,hospital-based,5830 NW Barry Rd,,Kansas City,Missouri,64154,,,https://www.saintlukeskc.org/locations/saint-lukes-north-hospital-barry-road,39.248896,-94.648428
SSM Health - DePaul Hospital,hospital-based,12303 DePaul Dr,,Bridgeton,Missouri,63044,314-768-2510,,https://www.ssmhealth.com/locations/depaul-hospital-st-louis?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjMyNTc1OTMtNzE,38.750255,-90.434109
Sarah Bush Lincoln Health Center,hospital-based,1000 Health Center Dr,,Mattoon,Illinois,61938,,,https://www.sarahbush.org/,39.487911,-88.274098
Christie Clinic,stand-alone imaging center,3101 Fields S Dr,,Champaign,Illinois,61822,,,https://www.christieclinic.com/,40.076285,-88.312523
"Cancer Care Specialists of IL, Cancer Center of De",hospital-based,210 W McKinley Ave Suite 1,,Decatur,Illinois,62526,,,,39.869548,-88.958448
Carle Foundation Hospital,hospital-based,611 W Park St,,Urbana,Illinois,61801,,,https://carle.org/locations/carle-foundation-hospital,40.117877,-88.213867
Columbus Regional Health,hospital-based,2400 17th St,,Columbus,Indiana,47201,800 841-4938,,https://www.crh.org/,39.216901,-85.895468
COMMUNITY CANCER CENTER SOUTH,stand-alone imaging center,1440 East Country Line Rd,,Indianapolis,Indiana,46227,317-497-2878,,https://www.ecommunity.com/locations/community-cancer-center-south,39.639687,-86.134554
Good Samaritan Western Ridge,hospital-based,6949 Good Samaritan Dr,,Cincinnati,Ohio,45247,866-533-4296,,https://www.trihealth.com/hospitals-and-practices/good-samaritan-western-ridge/,39.203364,-84.669912
Good Samaritan Hospital,hospital-based,375 Dixmyth Ave,,Cincinnati,Ohio,45220,330-451-4244,,https://www.trihealth.com/hospitals-and-practices/good-samaritan-hospital/?utm_medium=organic&utm_source=google_business&utm_campaign=cincinnati&utm_c,39.139678,-84.520089
CINCINNATI PET SCAN,stand-alone imaging center,4777 E. Gilbraith Rd,1ST Floor,Cincinnati,Ohio,45236,513-791-9959,,http://www.cincinnatipetscan.com/,39.205981,-84.381031
Bethesda North Hospital - Harold and Eugenia,hospital-based,10506A Montgomery Rd,,CINCINNATI,Ohio,45242,,,,39.250717,-84.340483
Blue Ash Nuclear Medicine,stand-alone imaging center,4743 Cornell Rd,,Cincinnati,Ohio,45241,513-561-3793,,https://drpretorius.com/,39.269209,-84.375795
Adena Health System,hospital-based,272 Hospital Rd,,CHILLICOTHE,Ohio,45601,,,,39.396235,-82.968339
Fairfield Medical Center,hospital-based,2405 N Columbus St,,Lancaster,Ohio,43130,877 688-6122,,,39.740709,-82.634586
Belpre Medical Center,stand-alone imaging center,807 Farson St,Suite 102,Belpre,Ohio,45714,740 374-1400,,,39.28306,-81.613526
MEMORIAL HEALTH SYSTEM,hospital-based,1106  Colegate Dr,,Marietta,Ohio,45750,740-374-1400,,https://mhsystem.org/selbygeneralhospitalcampus,39.440461,-81.444465
Mount Carmel ? West,hospital-based,793 W State St,,Columbus,Ohio,43222,614 234-7400,,,39.957399,-83.021153
Grant Medical Center,hospital-based,111 S Grant Ave,,Columbus,Ohio,43215,614 566-9000,,https://www.ohiohealth.com/locations/hospitals/grant-medical-center?utm_source=yext&utm_medium=listings&utm_campaign=websiteclicksfacility,39.961031,-82.990961
UCHealth Imaging - Cherry Creek,stand-alone imaging center,100 Cook St,,Denver,Colorado,80206,,,,39.718194,-104.947145
Centura Porter Adventist Hospital,hospital-based,2525 S DOWNING ST,,Denver,Colorado,80210,303 778-1955,,,39.67057,-104.974572
ADVANCED MEDICAL IMAGING,stand-alone imaging center,7601 Pioneers Blvd,,Lincoln,Nebraska,68506,402-484-6677,,https://amimaging.com/,40.769155,-96.616469
CANCER PARTNERS OF NEBRASKA,stand-alone imaging center,201 South 68th Place,,Lincoln,Nebraska,68510,402-420-7000,,https://cancerpartners.com/,40.811804,-96.628323
Blessing Hospital,hospital-based,1005 Broadway St,,Quincy,Illinois,62301,217 223-1200,,,39.937038,-91.399544
Quincy Medical Group Cancer Institute,hospital-based,3301 Broadway St,,Quincy,Illinois,62301,,,,39.936686,-91.362667
SPRINGFIELD CLINIC,hospital-based,1025 South 6th St,,Springfield,Illinois,62703,217-528-7541,14215,https://www.springfieldclinic.com/our-locations/springfield-clinic-main-campus-west,39.791021,-89.647899
Memorial Medical Center -  IL,hospital-based,747 North Rutledge,,Springfield,Illinois,62781,,,,39.809304,-89.658577
HSHS St. John's Hospital,hospital-based,800 E Carpenter St,,Springfield,Illinois,62769,,,https://www.hshs.org/stjohns?utm_source=gmb&utm_medium=Yext,39.804687,-89.645935
Illinois Cancer Care Bloomington,stand-alone imaging center,3105 Magory Dr,,Bloomington,Illinois,61704,,,https://illinoiscancercare.com/,40.489021,-88.917549
Gibson Area Hospital,hospital-based,1120 N Melvin St,,Gibson City,Illinois,60936,217 784-4251,,https://www.gibsonhospital.org/home,40.478528,-88.370218
HENDRICKS REGIONAL HEALTH,hospital-based,8244 US Highway 36,Suite 110,Avon,Indiana,46123,317-754-3523,,https://www.hendricks.org/avon-campus,39.764669,-86.377824
Witham Health Services,hospital-based,2605 N Lebanon St.,,Lebanon,Indiana,46052,765-485-8360,,https://www.witham.org/,40.077091,-86.473626
"Unity Healthcare, LLC dba InnerVision Advanced Med",stand-alone imaging center,3801 Amelia Ave,,Lafayette,Indiana,47909,765 447-7447,,https://www.unityhc.com/specialty/radiology/,40.398081,-86.836378
IU Health Arnett Cancer Center - Lafayette,hospital-based,420 N 26th St,,Lafayette,Indiana,47904,,,https://iuhealth.org/find-locations/iu-health-arnett-cancer-center-420-n-26th-st?utm_source=Google&utm_medium=Yext&y_source=1_MTE2NzE5NDEtNzE1LWxvY2F0,40.419772,-86.867904
RICHARD L ROUDEBUSH VA MEDICAL CENTER,hospital-based,1481 West 10th St,,Indianapolis,Indiana,46202,317-988-2494,,https://www.indianapolis.va.gov/,39.778112,-86.187254
IU Simon Cancer Center,hospital-based,1030 West Michigan Street,,Indianapolis,Indiana,46202,317-948-8459,,https://iuhealth.org/,39.774962,-86.177841
IU Health Methodist Hospital,hospital-based,1701 N Senate Ave,,Indianapolis,Indiana,46202,,,https://iuhealth.org/find-locations/iu-health-methodist-hospital?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDI0MjMtNzE1LWxvY2F0aW9uLmdvb2dsZV93,39.789788,-86.163022
Ascension St. Vincent Hospital Indianapolis,hospital-based,2001 W 86th St,,Indianapolis,Indiana,46260,317 338-2345,,,39.90908,-86.195835
IU Health Joe & Shelly Schwarz Cancer Center,hospital-based,11645 N Illinois St,,Carmel,Indiana,46032,,,https://iuhealth.org/find-locations/iu-health-schwarz-cancer-center-11645-n-meridian-st?utm_source=Google&utm_medium=Yext&y_source=1_MTUwMTIwNzgtNzE1L,39.958058,-86.159975
Meridian North Imaging Center,stand-alone imaging center,12188 A N. Meridian St.,Suite,Carmel,Indiana,46032,317-715-9999,,https://www.northwestradiology.com/locations/meridian-street-north/,39.967012,-86.158802
COMMUNITY CANCER CENTER NORTH,hospital-based,7979 Shadeland Ave,,Indianapolis,Indiana,46250,317-621-4431,,https://www.ecommunity.com/locations/community-cancer-center-north,39.899829,-86.044486
University of Cincinnati ? West Chester Hospital,hospital-based,7690 Discovery Dr,,West Chester,Ohio,45069,513 475-8867,,,39.360969,-84.366938
Greater Dayton Cancer Center,stand-alone imaging center,3120 Governor's Place Blvd,,Kettering,Ohio,45409,937-425-8077,,https://www.daytonphysicians.com/,39.705801,-84.199265
DAYTON VAMC,hospital-based,4100 West Third St,,Dayton,Ohio,45417,937-268-6511,,https://www.va.gov/dayton-health-care/,39.73881,-84.2641
Miami Valley Hospital South Campus,hospital-based,2400 Miami Valley Dr,,Centerville,Ohio,45459,937 438-2400,,,39.652413,-84.114088
OhioHealth Doctors Hospital,hospital-based,5100 West Broad Street,,Columbus,Ohio,43228,614 544-1000,,https://www.ohiohealth.com/locations/hospitals/doctors-hospital?utm_source=yext&utm_medium=listings&utm_campaign=websiteclicksfacility,39.952738,-83.13734
\Mount Carmel ? East,hospital-based,6001 E Broad St,,Columbus,Ohio,43213,614-234-7400,,,39.977112,-82.844453
Zangmeister Cancer Center,hospital-based,3100 Plaza Properties Blvd,,Columbus,Ohio,43219,,,,40.002581,-82.925449
Banner Imaging Greeley,stand-alone imaging center,2001 70th Ave,Suite 102,Greeley,Colorado,80634,970 810-6070,,https://www.bannerhealth.com/locations/greeley/banner-imaging-70th?y_source=1_MTYyMzUyMDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3d,40.406533,-104.793528
UNITY/US ONCOLOGY - UCHealth Longs Peak Hospital,hospital-based,1760 E KEN PRATT BLVD,,LONGMONT,Colorado,80504,720 718-7000,,,40.1623,-105.056563
PET Imaging of Northern Colorado,stand-alone imaging center,1915 Wilmington Dr,Suite 101,Fort Collins,Colorado,80528,970-204-0202,,https://petimaging.us/,40.519538,-105.042728
Good Samaritan Medical Center,hospital-based,340 Exempla Cir,,Lafayette,Colorado,80026,303 673-1600,,https://www.sclhealth.org/locations/cancer-centers-of-colorado/?y_source=1_MTQ4NjY0MDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,39.96944,-105.088173
Rocky Mountain Cancer Center - Midtown,hospital-based,1800 North Williams St,Suite 100,Denver,Colorado,80218,779-227-4864,,https://www.rockymountaincancercenters.com/locations/denver-midtown,39.74519,-104.965627
Saint Joseph Hospital,hospital-based,1375 E 19th Ave,,Denver,Colorado,80218,303 812-2000,,,39.7463,-104.971843
Cheyenne Radiology Group,stand-alone imaging center,2003 Bluegrass Circle,,Cheyenne,Wyoming,82009,307 634-7711,,https://www.cheyrad.com/about-us/,41.158236,-104.7919527
UROLOGY CANCER CENTER,stand-alone imaging center,17607 Gold Plaza,,Omaha,Nebraska,68130,402-991-8468,,https://www.gucancer.com/,41.234721,-96.189868
NEBRASKA CANCER SPECIALISTS,stand-alone imaging center,17201 Wright St,Suite 203,Omaha,Nebraska,68130,402-334-4773,,https://nebraskacancer.com/,41.231291,-96.183112
Methodist Hospital,hospital-based,8303 Dodge St,,Omaha,Nebraska,68114,,,https://bestcare.org/locations/methodist-hospital?utm_source=search&utm_medium=organic&utm_campaign=listings,41.25909,-96.040954
University Medical Center - Bergan Mercy,hospital-based,7500 Mercy Rd,,Omaha,Nebraska,68124,,,https://www.chihealth.com/en/location-search/creighton-bergan.html?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHIHealth&utm_term=CHIHealt,41.239547,-96.030896
Nebraska Medical Center,hospital-based,4400 Emile St,,Omaha,Nebraska,68105,,,,41.25447,-95.977664
UnityPoint Health Des Moines,hospital-based,1200 Pleasant St,,Des Moines,Iowa,50309,,,https://www.unitypoint.org/desmoines/iowa-methodist-medical-center.aspx?utm_source=gmb&utm_medium=web&utm_campaign=brandify,41.589132,-93.636023
MERCY ONE WEST LAKES CANCER CENTER,stand-alone imaging center,12495 University Ave,Suite 210,Clive,Iowa,50325,515-358-9500,,https://www.mercyone.org/location/mercyone-clive-cancer-center,41.601439,-93.791059
COMMONSPIRIT - MERCY ONE DES MOINES MEDICAL CENTER,hospital-based,411 Laurel St,Suite A200,Des Moines,Iowa,50314,515-247-4372,,https://www.mercyone.org/location/mercyone-des-moines-cancer-center,41.597817,-93.622809
University of Iowa Hospitals and Clinics,hospital-based,200  Hawkins Dr,,Iowa City,Iowa,52242,,,https://uihc.org/,41.660505,-91.548463
VA MEDICAL CENTER - IOWA,hospital-based,601 Highway,6,West Iowa City,Iowa,52246,319-338-0581,,https://www.va.gov/iowa-city-health-care/,41.663699,-91.547688
OSF St. Mary Medical Center,hospital-based,3333 N. Seminary St,,Galesburg,Illinois,61401,309 344-3161,,https://www.osfhealthcare.org/st-mary/services/diagnostics/pet-ct/,40.9870701,-90.3597578
"Advanced Imaging Center, LLC",stand-alone imaging center,615 Valley View Dr,Unit 101,Moline,Illinois,61265,309 743-0445,,https://www.qcimaging.com/,41.473115,-90.529395
Genesis Imaging Center,stand-alone imaging center,1970 E 53rd St,,Davenport,Iowa,52807,563 421-9729,,https://www.genesishealth.com/facilities/location-public-profile/imaging-center-53rd-street/,41.575153,-90.548607
Illinois Cancer Care PC,hospital-based,8940 Wood Sage Rd,,Peoria,Illinois,61615,,,https://illinoiscancercare.com/,40.795247,-89.664942
UNITYPOINT HEALTH METHODIST,hospital-based,112 CRESCENT AVE,,PEORIA,Illinois,61606,309 672-4144,,,40.659482,-89.582374
OSF Saint Francis Medical Center,hospital-based,530 NE Glen Oak Ave,,Peoria,Illinois,61637,,,https://www.osfhealthcare.org/saint-francis/,40.701983,-89.590574
Carle Cancer Institute,hospital-based,407 E. Vernon Ave.,,Normal,Illinois,61761,309-451-2278,,https://carle.org/services/institutes/cancer-center,40.503866,-88.976426
Ascension St. Vincent Kokomo,hospital-based,1907 W Sycamore St,,Kokomo,Indiana,46901,765 456-5611,,https://www.stvincent.org/notfound?item=/st-joseph/&user=extranet%5CAnonymous&site=ININD,40.486358,-86.156894
COMMUNITY HOWARD REGIONAL HEALTH,hospital-based,3500 South Lafountain St,,Kokomo,Indiana,46902,765-776-5700,,https://www.ecommunity.com/locations/community-howard-regional-health,40.446841,-86.126157
Hyatt Imaging,hospital-based,450 N Hyatt St,,Tipp City,Ohio,45371,937 499-7364,,,39.965864,-84.179489
Lima Memorial Health Systems,hospital-based,1001 Bellefontaine Ave,,Lima,Ohio,45804,800-500-4014,,https://www.limamemorial.org/,40.735688,-84.087515
Blanchard Valley Hospital,hospital-based,1900 S Main St,,Findlay,Ohio,45840,,,,41.017726,-83.651467
Blanchard Valley,hospital-based,15900 Medical Dr S,,Findlay,Ohio,45840,419 423-5323,,https://www.bvhealthsystem.org/services/outpatient-services/easternwoods-outpatient,41.060078,-83.574792
OhioHealth Mansfield Hospital and Emergency Department,hospital-based,335 Glessner Ave,,Mansfield,Ohio,44903,419 526-8000,,https://www.ohiohealth.com/locations/hospitals/mansfield-hospital?utm_source=yext&utm_medium=listings&utm_campaign=websiteclicksfacility,40.7526289,-82.5290683
Wooster Community Hospital,hospital-based,1761 Beall Ave,,Wooster,Ohio,44691,,,https://www.woosterhospital.org/,40.820911,-81.931401
Ivinson Memorial Hospital,hospital-based,255 N 30th St,,Laramie,Wyoming,82072,307 742-2141,,https://www.ivinsonhospital.org/,41.3129868,-105.5565052
Rocky Mountain Cancer Center - Boulder,hospital-based,4715 Arapahoe Ave,100,Boulder,Colorado,80303,779-227-4864,,https://www.rockymountaincancercenters.com/locations/boulder,40.015168,-105.236897
JUNE NYLEN CANCER CENTER,stand-alone imaging center,230 Nebraska St,,Sioux City,Iowa,51101,712-252-0088,,https://www.nylencancercenter.com/,42.492562,-96.402661
McFarland Clinic,stand-alone imaging center,1215 Duff Ave,,Ames,Iowa,50010,,,https://www.mcfarlandclinic.com/?utm_medium=organic&utm_source=google+my+business&utm_campaign=mcf_ames_1215duff-main,42.033656,-93.612019
Allen Memorial,hospital-based,1825 Logan Ave,,Waterloo,Iowa,50703,319 235-3941,,https://carbonhealth.com/coronavirus/covid-19-testing-centers/iowa,42.526651,-92.339564
NORTHWESTERN MEDICINE KISHWAUKEE HOSPITAL,hospital-based,1 Kish Hospital Dr,,Dekalb,Illinois,60115,815-748-2975,,https://www.nm.org/locations/kishwaukee-hospital?utm_source=yext&utm_medium=other+location&utm_campaign=online+listings&y_source=1_ODIyOTg4Mi03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,41.960658,-88.721786
Duly Health and Care Joliet,stand-alone imaging center,2614 Jefferson St,,Joliet,Illinois,60435,,,,41.520972,-88.147785
Joliet Oncology-Hematology Associates Ltd.,stand-alone imaging center,2614 W Jefferson St,,Joliet,Illinois,60435,,,https://www.dulyhealthandcare.com/joha,41.520972,-88.147785
Silver Cross Hospital,hospital-based,1900 Silver Cross Blvd,,New Lenox,Illinois,60451,815-300-7173,,https://www.silvercross.org/?utm_source=SCH-HOSPITAL&utm_campaign=Local-Listings&utm_medium=Google-My-Business,41.544472,-87.982858
FUTURE DIAGNOSTICS GROUP NEW LENOX,stand-alone imaging center,672 Cedar Crossing Dr,Suite 3,New Lenox,Illinois,60451,815-730-3344,,https://futurediagnosticgroup.com/,41.543272,-87.980717
Duly Health and Care in Tinley Park,stand-alone imaging center,17495 S. La Grange Rd,,Tinley Park,Illinois,60487,630-545-7880,,https://www.dulyhealthandcare.com/location/17495-south-la-grange-road-tinley-park,41.573132,-87.850755
Ingall's Memorial Hospital,hospital-based,6701 W. 159th St.,,Tinley Park,Illinois,60477,708 915-5630,,https://www.uchicagomedicine.org/find-a-location/uchicago-medicine-at-ingalls-harvey,41.602129,-87.781298
NORTHWESTERN MEDICINE PALOS IMAGING,hospital-based,15300 West Ave,,Orland Park,Illinois,60462,708-226-2502,,https://www.nm.org/locations/diagnostic-imaging-orland-park?utm_source=yext&utm_medium=gmb+location&utm_campaign=online+listings&y_source=1_MjM3NzYyMDYtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,41.611202,-87.865851
Community Diagnostic Center,stand-alone imaging center,10020 Don S. Powers Dr,,Munster,Indiana,46321,219-703-1752,,https://www.comhs.org/,41.530138,-87.511499
INDIANA REGIONAL IMAGING CENTER,hospital-based,7891 Broadway,Suite A,Merillville,Indiana,46410,219-793-9655,,https://indianaregionalimg.com,41.475866,-87.335191
Affiliated Oncology Imaging,hospital-based,10604 SW Hwy,Suite 200,Chicago Ridge,Illinois,60415,,,https://aocancer.com/locations-physicians/locations/millenium-medical-center-chicago-ridge?utm_campaign=Rio-Listings&utm_source=local-listings&utm_med,41.699611,-87.79616
Porter Hospital LLC,hospital-based,85 E U.S. Hwy 6,,Valparaiso,Indiana,46383,,,https://www.nwhealthporter.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,41.553104,-87.048781
St. Mary Medical Center,hospital-based,300 W. 61st Ave.,,Hobart,Indiana,46342,219-703-2273,,https://www.comhs.org/,41.511413,-87.262804
Michiana Hematology Oncology P.C.,hospital-based,1668 S  US Hwy,421,Westville,Indiana,46391,,,https://michianahematologyoncology.com/,41.576732,-86.898968
